0,0,0,0,0
3183,29.5,-89.8,Plaquemines Parish,Louisiana
3184,29.7,-89.0,Unspecified,Ocean
3185,30.0,-88.0,Unspecified,Ocean
3186,30.3,-86.9,Okaloosa County,Florida
3187,30.4,-86.6,Okaloosa County,Florida
3188,30.6,-85.9,Washington County,Florida
3189,30.8,-84.6,Decatur County,Georgia
3190,31.0,-83.6,Brooks County,Georgia
3191,31.1,-82.4,Ware County,Georgia
3192,31.2,-81.1,Unspecified,Ocean
3193,31.3,-80.0,Unspecified,Ocean
3194,31.3,-78.6,Unspecified,Ocean
3195,31.5,-76.8,Unspecified,Ocean
3197,25.5,-50.5,Unspecified,Ocean
3198,26.0,-51.8,Unspecified,Ocean
3199,26.8,-53.0,Unspecified,Ocean
3200,27.5,-54.1,Unspecified,Ocean
3201,28.1,-54.9,Unspecified,Ocean
3202,28.9,-55.8,Unspecified,Ocean
3203,29.5,-56.5,Unspecified,Ocean
3204,30.2,-57.3,Unspecified,Ocean
3205,30.7,-57.9,Unspecified,Ocean
3206,31.2,-58.6,Unspecified,Ocean
3207,31.7,-59.3,Unspecified,Ocean
3208,32.3,-60.0,Unspecified,Ocean
3209,32.9,-60.7,Unspecified,Ocean
3210,33.5,-61.5,Unspecified,Ocean
3211,34.0,-62.0,Unspecified,Ocean
3212,34.5,-62.7,Unspecified,Ocean
3213,35.0,-63.2,Unspecified,Ocean
3214,35.5,-63.7,Unspecified,Ocean
3215,36.0,-64.0,Unspecified,Ocean
3216,36.7,-64.1,Unspecified,Ocean
3217,37.5,-64.1,Unspecified,Ocean
3218,38.0,-64.1,Unspecified,Ocean
3219,38.7,-64.0,Unspecified,Ocean
3220,40.3,-63.6,Unspecified,Ocean
3221,42.2,-62.5,Region of Queens,Nova Scotia
3222,43.8,-61.1,Halifax Regional Municipality,Nova Scotia
3223,45.3,-59.5,Guysborough County,Nova Scotia
3224,46.9,-56.7,Unspecified,Ocean
3226,11.7,-55.5,Unspecified,Ocean
3227,11.7,-56.5,Unspecified,Ocean
3228,11.7,-57.7,Unspecified,Ocean
3229,11.8,-59.1,Unspecified,Ocean
3230,11.8,-60.5,Unspecified,Ocean
3231,11.8,-62.0,Unspecified,Ocean
3232,11.7,-63.3,Unspecified,Ocean
3233,11.6,-64.4,Unspecified,Ocean
3234,11.6,-65.8,Unspecified,Ocean
3235,11.6,-67.0,Unspecified,Ocean
3236,11.7,-68.0,Unspecified,Ocean
3237,11.8,-69.1,Unspecified,Ocean
3238,12.1,-70.3,Los Taques,Falcón
3239,12.3,-71.4,Uribia,La Guajira
3240,12.7,-72.5,Unspecified,Ocean
3241,13.0,-73.6,Unspecified,Ocean
3242,13.3,-74.6,Unspecified,Ocean
3243,13.7,-75.9,Unspecified,Ocean
3244,14.0,-77.0,Unspecified,Ocean
3245,14.3,-78.0,Unspecified,Ocean
3246,14.7,-79.1,Unspecified,Ocean
3247,15.0,-80.1,Unspecified,Ocean
3248,15.3,-81.0,Unspecified,Ocean
3249,15.7,-81.6,Unspecified,Ocean
3250,16.1,-82.1,Unspecified,Ocean
3251,16.7,-82.6,Unspecified,Ocean
3252,17.1,-83.1,Unspecified,Ocean
3253,17.7,-83.6,Unspecified,Ocean
3254,18.2,-84.3,Unspecified,Ocean
3255,18.9,-85.1,Unspecified,Ocean
3256,19.5,-85.5,Unspecified,Ocean
3257,20.1,-85.9,Unspecified,Ocean
3258,20.6,-86.1,Unspecified,Ocean
3259,21.2,-86.4,Unspecified,Ocean
3260,21.9,-86.8,Unspecified,Ocean
3261,22.4,-87.0,Unspecified,Ocean
3262,22.9,-87.1,Unspecified,Ocean
3263,23.4,-87.3,Unspecified,Ocean
3264,23.9,-87.5,Unspecified,Ocean
3265,24.4,-87.7,Unspecified,Ocean
3266,24.9,-87.8,Unspecified,Ocean
3267,25.4,-87.8,Unspecified,Ocean
3268,26.0,-87.7,Unspecified,Ocean
3269,26.5,-87.6,Unspecified,Ocean
3270,27.1,-87.5,Unspecified,Ocean
3271,27.5,-87.3,Unspecified,Ocean
3272,28.0,-87.0,Unspecified,Ocean
3273,28.8,-86.4,Unspecified,Ocean
3274,29.5,-85.9,Unspecified,Ocean
3275,30.0,-85.5,Bay County,Florida
3276,30.1,-85.3,Gulf County,Florida
3277,30.7,-84.5,Decatur County,Georgia
3278,31.7,-83.3,Ben Hill County,Georgia
3279,32.8,-82.1,Jenkins County,Georgia
3280,33.9,-80.8,Richland County,South Carolina
3281,35.0,-79.3,Hoke County,North Carolina
3282,36.9,-77.4,Sussex County,Virginia
3283,39.3,-74.9,Cumberland County,New Jersey
3284,40.8,-72.4,Suffolk County,New York
3285,42.0,-69.5,Unspecified,Ocean
3286,43.5,-66.0,Shelburne County,Nova Scotia
3288,21.2,-68.0,Unspecified,Ocean
3289,21.2,-69.0,Unspecified,Ocean
3290,21.4,-70.0,Unspecified,Ocean
3291,21.5,-71.0,Unspecified,Ocean
3292,21.7,-72.1,Providenciales,Caicos Islands
3293,22.2,-73.6,Unspecified,Ocean
3294,22.7,-74.6,Unspecified,Ocean
3295,23.1,-75.4,Unspecified,Ocean
3296,23.6,-76.3,Unspecified,Ocean
3297,24.2,-77.1,Unspecified,Ocean
3298,25.1,-77.6,Unspecified,New Providence
3299,25.9,-77.9,Unspecified,Berry Islands
3300,26.5,-78.1,Unspecified,East Grand Bahama
3301,27.3,-78.3,Unspecified,Ocean
3302,28.0,-78.4,Unspecified,Ocean
3303,29.2,-78.5,Unspecified,Ocean
3304,30.1,-78.4,Unspecified,Ocean
3305,31.4,-78.1,Unspecified,Ocean
3306,32.3,-77.6,Unspecified,Ocean
3307,33.0,-77.1,Unspecified,Ocean
3308,33.7,-76.5,Unspecified,Ocean
3309,34.2,-75.9,Unspecified,Ocean
3310,34.5,-75.0,Unspecified,Ocean
3311,35.0,-73.5,Unspecified,Ocean
3313,27.0,-48.0,Unspecified,Ocean
3314,28.1,-48.8,Unspecified,Ocean
3315,29.3,-49.7,Unspecified,Ocean
3316,30.5,-50.4,Unspecified,Ocean
3317,31.8,-51.0,Unspecified,Ocean
3318,33.0,-51.8,Unspecified,Ocean
3319,34.7,-52.2,Unspecified,Ocean
3320,35.7,-52.7,Unspecified,Ocean
3321,36.5,-52.8,Unspecified,Ocean
3322,37.2,-52.9,Unspecified,Ocean
3323,37.8,-53.0,Unspecified,Ocean
3324,38.5,-52.9,Unspecified,Ocean
3325,39.4,-52.7,Unspecified,Ocean
3326,40.5,-52.2,Unspecified,Ocean
3327,41.7,-51.4,Unspecified,Ocean
3328,42.7,-50.4,Unspecified,Ocean
3329,43.8,-48.9,Unspecified,Ocean
3330,44.5,-47.2,Unspecified,Ocean
3331,45.3,-45.4,Unspecified,Ocean
3332,46.0,-42.8,Unspecified,Ocean
3333,46.8,-40.4,Unspecified,Ocean
3334,47.4,-37.9,Unspecified,Ocean
3335,47.8,-35.7,Unspecified,Ocean
3336,48.3,-32.7,Unspecified,Ocean
3338,24.5,-94.1,Unspecified,Ocean
3339,25.5,-94.1,Unspecified,Ocean
3340,26.5,-94.0,Unspecified,Ocean
3341,27.1,-93.8,Unspecified,Ocean
3342,27.5,-93.4,Unspecified,Ocean
3343,27.8,-92.8,Unspecified,Ocean
3344,28.0,-92.3,Unspecified,Ocean
3345,28.3,-91.1,Unspecified,Ocean
3346,28.4,-90.1,Unspecified,Ocean
3347,28.5,-88.9,Unspecified,Ocean
3348,28.7,-87.5,Unspecified,Ocean
3349,29.0,-84.9,Unspecified,Ocean
3350,29.3,-83.2,Dixie County,Florida
3351,29.6,-81.9,Putnam County,Florida
3352,30.1,-79.0,Unspecified,Ocean
3353,30.9,-76.0,Unspecified,Ocean
3354,32.0,-72.5,Unspecified,Ocean
3355,33.5,-69.0,Unspecified,Ocean
3356,35.5,-65.0,Unspecified,Ocean
3358,23.2,-76.5,Unspecified,Ocean
3359,24.9,-76.1,Unspecified,South Eleuthera
3360,27.0,-75.5,Unspecified,Ocean
3361,29.2,-74.6,Unspecified,Ocean
3362,31.5,-73.5,Unspecified,Ocean
3363,33.4,-72.4,Unspecified,Ocean
3364,35.5,-70.8,Unspecified,Ocean
3365,38.5,-68.8,Unspecified,Ocean
3366,41.6,-66.0,Shelburne County,Nova Scotia
3367,44.7,-63.6,Halifax Regional Municipality,Nova Scotia
3368,48.5,-60.0,Division No. 4,Newfoundland and Labrador
3369,52.5,-55.7,Division No. 10,Newfoundland and Labrador
3371,25.4,-87.3,Unspecified,Ocean
3372,25.4,-86.6,Unspecified,Ocean
3373,25.5,-86.0,Unspecified,Ocean
3374,25.6,-85.0,Unspecified,Ocean
3375,25.7,-84.3,Unspecified,Ocean
3376,25.8,-83.5,Unspecified,Ocean
3377,25.9,-82.4,Unspecified,Ocean
3378,26.0,-81.8,Collier County,Florida
3379,26.3,-81.0,Hendry County,Florida
3380,27.3,-79.6,Unspecified,Ocean
3381,28.0,-78.3,Unspecified,Ocean
3382,28.7,-77.0,Unspecified,Ocean
3383,29.4,-75.6,Unspecified,Ocean
3385,15.0,-60.5,Unspecified,Ocean
3386,14.9,-61.0,Unspecified,La Trinité
3387,14.7,-61.5,Unspecified,Ocean
3388,14.6,-61.9,Unspecified,Ocean
3389,14.6,-62.4,Unspecified,Ocean
3390,14.6,-62.8,Unspecified,Ocean
3391,14.5,-63.3,Unspecified,Ocean
3392,14.5,-64.1,Unspecified,Ocean
3393,14.4,-64.9,Unspecified,Ocean
3394,14.4,-65.6,Unspecified,Ocean
3395,14.3,-66.5,Unspecified,Ocean
3396,14.2,-67.6,Unspecified,Ocean
3397,14.1,-68.6,Unspecified,Ocean
3398,14.0,-70.0,Unspecified,Ocean
3399,14.0,-71.3,Unspecified,Ocean
3400,14.1,-73.0,Unspecified,Ocean
3401,14.3,-74.6,Unspecified,Ocean
3402,14.5,-76.1,Unspecified,Ocean
3403,15.0,-77.5,Unspecified,Ocean
3404,15.9,-78.6,Unspecified,Ocean
3405,16.6,-79.6,Unspecified,Ocean
3406,17.4,-80.6,Unspecified,Ocean
3407,18.0,-81.5,Unspecified,Ocean
3408,18.7,-82.5,Unspecified,Ocean
3409,19.5,-83.3,Unspecified,Ocean
3410,20.2,-84.1,Unspecified,Ocean
3411,21.0,-85.0,Unspecified,Ocean
3412,21.5,-85.6,Unspecified,Ocean
3413,22.0,-86.1,Unspecified,Ocean
3414,22.5,-86.8,Unspecified,Ocean
3415,22.8,-87.5,Unspecified,Ocean
3416,22.9,-88.1,Unspecified,Ocean
3417,23.0,-89.0,Unspecified,Ocean
3418,23.0,-89.6,Unspecified,Ocean
3419,23.0,-90.3,Unspecified,Ocean
3420,23.0,-91.1,Unspecified,Ocean
3421,23.0,-92.1,Unspecified,Ocean
3422,23.0,-93.0,Unspecified,Ocean
3423,23.0,-94.0,Unspecified,Ocean
3424,23.0,-94.8,Unspecified,Ocean
3425,22.9,-95.6,Unspecified,Ocean
3426,22.8,-96.5,Unspecified,Ocean
3427,22.7,-97.5,Unspecified,Ocean
3428,22.6,-98.5,González,Tamaulipas
3429,22.5,-99.2,Unspecified,Tamaulipas
3431,35.5,-60.5,Unspecified,Ocean
3432,37.3,-60.4,Unspecified,Ocean
3433,39.3,-60.3,Unspecified,Ocean
3434,41.5,-60.1,Unspecified,Ocean
3435,43.5,-59.9,Guysborough County,Nova Scotia
3436,45.8,-59.7,Cape Breton Regional Municipality,Nova Scotia
3437,48.0,-59.5,Division No. 4,Newfoundland and Labrador
3438,49.8,-59.0,Division No. 9,Newfoundland and Labrador
3439,51.0,-58.3,Minganie--Basse-Côte-Nord,Québec
3440,51.6,-57.3,Minganie--Basse-Côte-Nord,Québec
3441,52.0,-56.0,Division No. 10,Newfoundland and Labrador
3442,52.2,-54.5,Division No. 9,Newfoundland and Labrador
3444,24.7,-77.1,Unspecified,Ocean
3445,25.4,-76.6,Unspecified,North Eleuthera
3446,26.0,-76.3,Unspecified,Ocean
3447,26.7,-75.6,Unspecified,Ocean
3448,27.4,-74.9,Unspecified,Ocean
3449,28.2,-74.1,Unspecified,Ocean
3450,29.0,-73.0,Unspecified,Ocean
3451,29.5,-72.1,Unspecified,Ocean
3452,30.1,-71.3,Unspecified,Ocean
3453,30.8,-70.3,Unspecified,Ocean
3454,31.5,-69.3,Unspecified,Ocean
3455,32.0,-68.4,Unspecified,Ocean
3456,32.5,-67.5,Unspecified,Ocean
3457,32.9,-66.6,Unspecified,Ocean
3458,33.5,-65.3,Unspecified,Ocean
3459,34.0,-63.9,Unspecified,Ocean
3460,34.5,-62.2,Unspecified,Ocean
3461,35.2,-60.4,Unspecified,Ocean
3462,35.7,-58.7,Unspecified,Ocean
3463,36.3,-56.3,Unspecified,Ocean
3464,36.8,-53.0,Unspecified,Ocean
3465,37.0,-49.5,Unspecified,Ocean
3466,37.3,-46.5,Unspecified,Ocean
3467,37.5,-43.0,Unspecified,Ocean
3469,8.5,-54.2,Unspecified,Ocean
3470,8.7,-55.6,Unspecified,Ocean
3471,9.0,-57.0,Unspecified,Ocean
3472,9.6,-58.4,Unspecified,Ocean
3473,10.3,-59.9,Unspecified,Ocean
3474,11.3,-61.7,Unspecified,Ocean
3475,12.3,-63.3,Unspecified,Ocean
3476,13.3,-64.8,Unspecified,Ocean
3477,14.3,-66.3,Unspecified,Ocean
3478,15.2,-67.8,Unspecified,Ocean
3479,16.0,-69.3,Unspecified,Ocean
3480,16.7,-70.1,Unspecified,Ocean
3481,17.5,-71.1,Unspecified,Ocean
3482,18.2,-72.1,Unspecified,Sud-Est
3483,18.9,-73.0,Unspecified,Lwès
3484,19.5,-73.9,Unspecified,Ocean
3485,20.0,-74.6,Imías,Guantánamo
3486,20.5,-75.6,Mayarí,Holguín
3487,21.0,-76.6,Calixto García,Las Tunas
3488,21.5,-77.1,Guáimaro,Camagüey
3489,21.9,-77.8,Unspecified,Camagüey
3490,22.1,-78.4,Bolivia,Ciego de Ávila
3491,22.3,-79.0,Yaguajay,Sancti Spíritus
3492,22.5,-79.5,Caibarién,Villa Clara
3493,22.8,-80.0,Sagua la Grande,Villa Clara
3494,23.1,-80.5,Martí,Matanzas
3495,23.6,-80.8,Unspecified,Ocean
3496,24.3,-80.9,Unspecified,Ocean
3497,24.7,-80.9,Monroe County,Florida
3498,25.0,-81.0,Monroe County,Florida
3499,25.2,-81.0,Monroe County,Florida
3500,25.8,-81.2,Collier County,Florida
3501,26.5,-81.5,Collier County,Florida
3502,26.9,-81.9,Charlotte County,Florida
3503,27.2,-82.4,Sarasota County,Florida
3504,27.4,-82.9,Unspecified,Ocean
3505,27.6,-83.3,Unspecified,Ocean
3506,27.8,-83.5,Unspecified,Ocean
3507,28.0,-83.4,Unspecified,Ocean
3508,28.3,-83.0,Unspecified,Ocean
3509,28.6,-82.6,Hernando County,Florida
3510,28.7,-82.5,Unspecified,Florida
3511,29.2,-82.0,Marion County,Florida
3512,29.7,-81.5,St. Johns County,Florida
3513,30.1,-81.1,Unspecified,Ocean
3514,30.5,-80.9,Unspecified,Ocean
3515,30.9,-80.7,Unspecified,Ocean
3516,31.3,-80.6,Unspecified,Ocean
3517,31.8,-80.5,Unspecified,Ocean
3518,32.5,-80.4,Colleton County,South Carolina
3519,34.0,-80.1,Lee County,South Carolina
3520,36.5,-79.8,Rockingham County,North Carolina
3521,39.0,-79.4,Tucker County,West Virginia
3522,41.5,-79.0,Forest County,Pennsylvania
3523,44.0,-78.5,Durham Regional Municipality,Ontario
3525,12.5,-45.0,Unspecified,Ocean
3526,12.8,-46.2,Unspecified,Ocean
3527,13.2,-47.2,Unspecified,Ocean
3528,13.8,-48.0,Unspecified,Ocean
3529,14.7,-49.3,Unspecified,Ocean
3530,15.8,-50.7,Unspecified,Ocean
3531,16.6,-52.0,Unspecified,Ocean
3532,17.0,-53.0,Unspecified,Ocean
3533,17.2,-53.7,Unspecified,Ocean
3534,17.7,-54.4,Unspecified,Ocean
3535,18.1,-55.0,Unspecified,Ocean
3536,18.4,-55.7,Unspecified,Ocean
3537,18.9,-56.4,Unspecified,Ocean
3538,19.2,-57.1,Unspecified,Ocean
3539,20.0,-57.9,Unspecified,Ocean
3540,20.7,-58.3,Unspecified,Ocean
3541,21.4,-58.7,Unspecified,Ocean
3542,22.0,-59.1,Unspecified,Ocean
3543,22.7,-59.5,Unspecified,Ocean
3544,23.7,-59.9,Unspecified,Ocean
3545,24.7,-60.2,Unspecified,Ocean
3546,26.0,-60.4,Unspecified,Ocean
3547,27.1,-60.3,Unspecified,Ocean
3548,27.7,-60.2,Unspecified,Ocean
3549,28.4,-60.1,Unspecified,Ocean
3550,29.1,-59.9,Unspecified,Ocean
3551,29.7,-59.7,Unspecified,Ocean
3552,30.4,-59.4,Unspecified,Ocean
3554,15.1,-71.9,Unspecified,Ocean
3555,15.5,-71.9,Unspecified,Ocean
3556,16.0,-72.0,Unspecified,Ocean
3557,16.2,-72.0,Unspecified,Ocean
3558,16.4,-72.0,Unspecified,Ocean
3559,16.7,-72.1,Unspecified,Ocean
3560,17.0,-72.1,Unspecified,Ocean
3561,17.6,-72.2,Unspecified,Ocean
3562,18.0,-72.3,Unspecified,Ocean
3563,18.4,-72.4,Unspecified,Lwès
3564,18.7,-72.5,Unspecified,Lwès
3565,19.2,-72.6,Unspecified,Artibonite
3566,19.5,-72.6,Unspecified,Artibonite
3567,19.7,-72.6,Unspecified,Latibonit
3568,20.1,-72.6,Unspecified,Nòdwès
3569,20.5,-72.7,Unspecified,Ocean
3570,20.9,-72.8,Unspecified,Ocean
3571,21.2,-72.9,Unspecified,Ocean
3572,21.6,-73.0,Unspecified,Ocean
3573,22.1,-73.1,Unspecified,Ocean
3574,22.4,-73.3,Unspecified,Ocean
3575,22.7,-73.4,Unspecified,Ocean
3576,23.2,-73.5,Unspecified,Ocean
3577,23.6,-73.5,Unspecified,Ocean
3578,23.9,-73.5,Unspecified,Ocean
3579,24.2,-73.5,Unspecified,Ocean
3580,24.7,-73.5,Unspecified,Ocean
3581,25.4,-73.5,Unspecified,Ocean
3582,25.8,-73.5,Unspecified,Ocean
3583,26.3,-73.4,Unspecified,Ocean
3584,26.8,-73.3,Unspecified,Ocean
3585,27.4,-73.1,Unspecified,Ocean
3586,27.6,-73.1,Unspecified,Ocean
3587,28.0,-73.1,Unspecified,Ocean
3588,28.5,-73.0,Unspecified,Ocean
3589,28.9,-72.9,Unspecified,Ocean
3590,29.3,-72.6,Unspecified,Ocean
3591,29.8,-72.5,Unspecified,Ocean
3592,30.2,-72.1,Unspecified,Ocean
3593,30.8,-71.9,Unspecified,Ocean
3594,31.4,-71.5,Unspecified,Ocean
3595,31.9,-71.1,Unspecified,Ocean
3596,32.5,-70.6,Unspecified,Ocean
3597,33.3,-70.0,Unspecified,Ocean
3598,33.9,-69.3,Unspecified,Ocean
3599,34.4,-68.6,Unspecified,Ocean
3600,35.0,-67.7,Unspecified,Ocean
3601,36.0,-66.6,Unspecified,Ocean
3602,37.3,-64.8,Unspecified,Ocean
3603,38.5,-62.6,Unspecified,Ocean
3604,39.7,-60.5,Unspecified,Ocean
3605,40.7,-58.3,Unspecified,Ocean
3606,41.7,-55.5,Unspecified,Ocean
3607,42.7,-51.9,Unspecified,Ocean
3608,43.5,-48.5,Unspecified,Ocean
3609,44.8,-44.3,Unspecified,Ocean
3610,46.2,-39.5,Unspecified,Ocean
3611,47.5,-35.5,Unspecified,Ocean
3612,48.5,-31.0,Unspecified,Ocean
3613,49.5,-27.0,Unspecified,Ocean
3615,23.5,-91.3,Unspecified,Ocean
3616,24.6,-91.1,Unspecified,Ocean
3617,25.6,-90.6,Unspecified,Ocean
3618,26.3,-90.1,Unspecified,Ocean
3619,26.8,-89.6,Unspecified,Ocean
3620,27.3,-89.1,Unspecified,Ocean
3621,28.1,-88.1,Unspecified,Ocean
3622,29.2,-86.6,Unspecified,Ocean
3623,29.9,-85.4,Gulf County,Florida
3624,30.6,-83.8,Jefferson County,Florida
3625,31.5,-80.8,Unspecified,Ocean
3626,32.7,-78.1,Unspecified,Ocean
3627,33.5,-76.6,Unspecified,Ocean
3628,34.5,-75.0,Unspecified,Ocean
3629,35.8,-73.6,Unspecified,Ocean
3630,37.0,-72.5,Unspecified,Ocean
3631,38.8,-70.5,Unspecified,Ocean
3632,40.2,-68.1,Unspecified,Ocean
3633,41.8,-65.1,Shelburne County,Nova Scotia
3634,42.9,-62.6,Lunenburg County,Nova Scotia
3635,43.8,-59.7,Halifax Regional Municipality,Nova Scotia
3636,44.5,-56.8,Division No. 3,Newfoundland and Labrador
3637,45.2,-53.3,Unspecified,Ocean
3638,45.5,-50.0,Unspecified,Ocean
3639,45.5,-47.5,Unspecified,Ocean
3640,45.5,-44.0,Unspecified,Ocean
3641,45.5,-40.9,Unspecified,Ocean
3642,45.5,-37.5,Unspecified,Ocean
3643,45.5,-34.0,Unspecified,Ocean
3645,15.6,-38.0,Unspecified,Ocean
3646,15.8,-38.9,Unspecified,Ocean
3647,16.0,-39.8,Unspecified,Ocean
3648,16.2,-40.7,Unspecified,Ocean
3649,16.5,-41.7,Unspecified,Ocean
3650,16.7,-42.7,Unspecified,Ocean
3651,17.0,-43.7,Unspecified,Ocean
3652,17.2,-44.8,Unspecified,Ocean
3653,17.7,-45.8,Unspecified,Ocean
3654,18.2,-46.8,Unspecified,Ocean
3655,19.0,-47.7,Unspecified,Ocean
3656,19.7,-48.2,Unspecified,Ocean
3657,20.9,-48.8,Unspecified,Ocean
3658,21.9,-49.4,Unspecified,Ocean
3659,23.0,-49.9,Unspecified,Ocean
3660,23.9,-50.4,Unspecified,Ocean
3661,24.7,-50.9,Unspecified,Ocean
3662,25.8,-51.4,Unspecified,Ocean
3663,26.9,-51.8,Unspecified,Ocean
3664,27.8,-51.9,Unspecified,Ocean
3665,28.6,-51.8,Unspecified,Ocean
3666,29.6,-51.8,Unspecified,Ocean
3667,30.6,-51.7,Unspecified,Ocean
3668,32.0,-51.7,Unspecified,Ocean
3669,34.3,-51.5,Unspecified,Ocean
3670,36.8,-51.0,Unspecified,Ocean
3671,39.0,-49.7,Unspecified,Ocean
3672,40.8,-48.0,Unspecified,Ocean
3673,42.1,-45.8,Unspecified,Ocean
3674,43.1,-43.2,Unspecified,Ocean
3675,43.5,-41.0,Unspecified,Ocean
3676,44.0,-38.0,Unspecified,Ocean
3678,16.6,-36.2,Unspecified,Ocean
3679,16.5,-36.9,Unspecified,Ocean
3680,16.4,-37.7,Unspecified,Ocean
3681,16.2,-38.5,Unspecified,Ocean
3682,16.2,-39.5,Unspecified,Ocean
3683,16.2,-40.3,Unspecified,Ocean
3684,16.2,-41.2,Unspecified,Ocean
3685,16.2,-42.2,Unspecified,Ocean
3686,16.6,-43.3,Unspecified,Ocean
3687,16.7,-44.5,Unspecified,Ocean
3688,17.0,-45.5,Unspecified,Ocean
3689,17.5,-46.7,Unspecified,Ocean
3690,18.0,-47.8,Unspecified,Ocean
3691,18.9,-48.9,Unspecified,Ocean
3692,19.7,-49.7,Unspecified,Ocean
3693,20.5,-50.5,Unspecified,Ocean
3694,21.6,-51.4,Unspecified,Ocean
3695,22.7,-52.2,Unspecified,Ocean
3696,23.9,-53.0,Unspecified,Ocean
3697,25.2,-53.9,Unspecified,Ocean
3698,26.8,-54.8,Unspecified,Ocean
3699,28.3,-55.7,Unspecified,Ocean
3700,29.8,-56.2,Unspecified,Ocean
3701,31.0,-56.8,Unspecified,Ocean
3702,31.9,-57.2,Unspecified,Ocean
3703,32.8,-57.4,Unspecified,Ocean
3704,33.5,-57.6,Unspecified,Ocean
3705,34.5,-57.8,Unspecified,Ocean
3707,17.2,-79.6,Unspecified,Ocean
3708,17.7,-80.1,Unspecified,Ocean
3709,18.0,-80.5,Unspecified,Ocean
3710,18.2,-80.6,Unspecified,Ocean
3711,18.5,-80.9,Unspecified,Ocean
3712,18.7,-81.1,Unspecified,Ocean
3713,19.0,-81.3,Unspecified,Ocean
3714,19.4,-81.6,Unspecified,Ocean
3715,19.7,-81.9,Unspecified,Ocean
3716,20.2,-82.1,Unspecified,Ocean
3717,20.7,-82.4,Unspecified,Ocean
3718,21.2,-82.4,Unspecified,Ocean
3719,21.9,-82.4,Unspecified,Ocean
3720,22.5,-82.2,Unspecified,Ocean
3721,23.2,-81.8,Santa Cruz del Norte,Artemisa
3722,24.4,-81.0,Unspecified,Ocean
3723,25.9,-79.8,Unspecified,Ocean
3724,27.3,-79.3,Unspecified,Ocean
3725,28.7,-78.8,Unspecified,Ocean
3726,30.7,-78.0,Unspecified,Ocean
3727,33.0,-77.4,Unspecified,Ocean
3728,34.8,-77.1,Carteret County,North Carolina
3729,35.7,-77.0,Martin County,North Carolina
3730,39.0,-77.2,Montgomery County,Maryland
3731,41.5,-75.4,Wayne County,Pennsylvania
3732,42.7,-73.6,Rensselaer County,New York
3733,42.9,-71.4,Rockingham County,New Hampshire
3734,42.5,-68.8,Unspecified,Ocean
3735,41.5,-66.6,Unspecified,Ocean
3736,40.9,-65.0,Shelburne County,Nova Scotia
3737,40.2,-63.1,Unspecified,Ocean
3738,39.5,-61.3,Unspecified,Ocean
3739,39.0,-59.8,Unspecified,Ocean
3741,14.6,-50.3,Unspecified,Ocean
3742,14.8,-51.2,Unspecified,Ocean
3743,15.0,-51.8,Unspecified,Ocean
3744,15.2,-52.7,Unspecified,Ocean
3745,15.4,-53.6,Unspecified,Ocean
3746,15.7,-54.6,Unspecified,Ocean
3747,16.0,-55.6,Unspecified,Ocean
3748,16.5,-56.5,Unspecified,Ocean
3749,16.9,-57.5,Unspecified,Ocean
3750,17.2,-58.3,Unspecified,Ocean
3751,17.5,-59.2,Unspecified,Ocean
3752,17.7,-60.5,Unspecified,Ocean
3753,17.9,-61.5,Unspecified,Ocean
3754,18.0,-62.7,Unspecified,Ocean
3755,18.0,-64.0,Unspecified,Ocean
3756,18.0,-65.3,Unspecified,Vieques
3757,17.9,-66.6,Playa,Ponce
3758,17.7,-67.8,Unspecified,Ocean
3759,17.5,-69.0,Unspecified,Ocean
3760,17.4,-69.9,Unspecified,Ocean
3761,17.1,-70.6,Unspecified,Ocean
3762,16.9,-71.3,Unspecified,Ocean
3763,16.7,-72.0,Unspecified,Ocean
3764,16.5,-72.6,Unspecified,Ocean
3765,16.2,-73.1,Unspecified,Ocean
3766,16.2,-73.8,Unspecified,Ocean
3767,16.0,-74.5,Unspecified,Ocean
3768,15.9,-75.0,Unspecified,Ocean
3769,15.9,-75.4,Unspecified,Ocean
3770,15.8,-76.1,Unspecified,Ocean
3771,15.7,-76.5,Unspecified,Ocean
3772,15.5,-77.0,Unspecified,Ocean
3774,31.5,-77.0,Unspecified,Ocean
3775,32.3,-75.9,Unspecified,Ocean
3776,33.0,-75.0,Unspecified,Ocean
3777,33.9,-73.9,Unspecified,Ocean
3778,34.8,-72.8,Unspecified,Ocean
3779,36.0,-71.3,Unspecified,Ocean
3780,37.0,-70.0,Unspecified,Ocean
3781,37.9,-68.8,Unspecified,Ocean
3782,39.0,-67.5,Unspecified,Ocean
3783,39.9,-66.1,Unspecified,Ocean
3784,40.7,-65.0,Unspecified,Ocean
3785,41.7,-63.0,Shelburne County,Nova Scotia
3786,42.5,-61.0,Lunenburg County,Nova Scotia
3787,43.2,-59.0,Halifax Regional Municipality,Nova Scotia
3788,43.7,-57.0,Division No. 3,Newfoundland and Labrador
3789,44.0,-55.0,Unspecified,Ocean
3791,19.0,-58.0,Unspecified,Ocean
3792,19.0,-59.0,Unspecified,Ocean
3793,19.0,-60.0,Unspecified,Ocean
3794,19.0,-61.3,Unspecified,Ocean
3795,19.1,-62.9,Unspecified,Ocean
3796,19.2,-64.5,Unspecified,Ocean
3797,19.2,-65.6,Unspecified,Ocean
3798,19.5,-66.8,Unspecified,Ocean
3799,19.7,-68.0,Unspecified,Ocean
3800,20.1,-69.0,Unspecified,Ocean
